year;pollutant;concentration;population;population_cum;population_cum_rel;source
2020;O3_peakseason_mean_d1_max_mean_h8gl;72.5;3;47;3.0176158138477746e-5;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;73.5;132;179;1.1492621929335143e-4;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;74.5;6;185;1.1877849480039114e-4;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;75.5;89;274;1.7592058148814687e-4;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;76;63;337;2.1636947431206386e-4;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;76.5;53;390;2.503979079575813e-4;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;77;222;612;3.929321017180507e-4;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;77.5;57;669;4.2952871903492794e-4;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;78;271;940;6.035231627695549e-4;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;78.5;487;1427;9.161995247576116e-4;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;79;32;1459;9.367449941284901e-4;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;79.5;687;2146;0.001377830539684537;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;80;569;2715;0.00174315466693547;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;80.5;468;3183;0.0020436321564845676;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;81;361;3544;0.0022754107328247903;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;81.5;800;4344;0.0027890474670967517;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;82;864;5208;0.0033437751401104703;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;82.5;842;6050;0.00388437780293171;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;83;1097;7147;0.004588702174802137;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;83.5;974;8121;0.005214054898778251;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;84;2006;10127;0.006501999009965195;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;84.5;2351;12478;0.008011448962806922;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;85;1707;14185;0.00910742134455972;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;85.5;3868;18053;0.011590854954764656;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;86;5870;23923;0.015359664492485173;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;86.5;5937;29860;0.01917149110670097;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;87;8383;38243;0.02455376203595329;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;87.5;12190;50433;0.032380301774422304;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;88;17975;68408;0.04392107714759544;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;88.5;28912;97320;0.062483908724184134;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;89;38102;135422;0.08694714228572199;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;89.5;50953;186375;0.11966130793742107;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;90;72598;258973;0.16627255748076591;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;90.5;73064;332037;0.21318300042182417;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;91;105514;437551;0.2809278333967889;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;91.5;116523;554074;0.3557409498812536;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;92;102190;656264;0.4213516222253183;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;92.5;168500;824764;0.5295363593813502;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;93;183556;1008320;0.6473877398763804;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;93.5;117779;1126099;0.7230072660336522;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;94;161495;1287594;0.8266944715352152;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;94.5;115730;1403324;0.900998445606833;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;95;66983;1470307;0.9440046073215064;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;95.5;22320;1492627;0.9583350722076942;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;96;45764;1538391;0.9877176615917217;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;96.5;12804;1551195;0.9959384175237445;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;97;1263;1552458;0.99674932151797635;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;97.5;3225;1555683;0.9988199196030102;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;98;1415;1557098;0.9997284145767537;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;98.5;160;1557258;0.9998311419236081;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;99;221;1557479;0.9999730340714508;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;99.5;38;1557517;0.9999974318163286;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;100;4;1557521;1;BAFU & BFS
2020;PM10;6.3;4;4;2.568183671359808e-6;BAFU & BFS
2020;PM10;6.5;10;14;8.988642849759328e-6;BAFU & BFS
2020;PM10;6.699999999999999;7;21;1.3482964274638994e-5;BAFU & BFS
2020;PM10;6.8999999999999995;20;41;2.6323882631438035e-5;BAFU & BFS
2020;PM10;7.1;98;139;8.924438257975333e-5;BAFU & BFS
2020;PM10;7.3;123;262;1.6821603047406745e-4;BAFU & BFS
2020;PM10;7.5;213;475;3.049718109739772e-4;BAFU & BFS
2020;PM10;7.699999999999999;282;757;4.860287598048437e-4;BAFU & BFS
2020;PM10;7.8999999999999995;335;1092;7.011141422812277e-4;BAFU & BFS
2020;PM10;8.1;601;1693;0.001086983738903039;BAFU & BFS
2020;PM10;8.299999999999999;1159;2852;0.0018311149576795433;BAFU & BFS
2020;PM10;8.5;1161;4013;0.002576530268291728;BAFU & BFS
2020;PM10;8.7;1363;5376;0.0034516388543075825;BAFU & BFS
2020;PM10;8.9;1786;7162;0.004598332863569737;BAFU & BFS
2020;PM10;9.1;3881;11043;0.007090113070706591;BAFU & BFS
2020;PM10;9.299999999999999;6984;18027;0.011574161760900816;BAFU & BFS
2020;PM10;9.5;12375;30402;0.019519479994170225;BAFU & BFS
2020;PM10;9.7;15402;45804;0.029408271220741165;BAFU & BFS
2020;PM10;9.9;22610;68414;0.04392492942310248;BAFU & BFS
2020;PM10;10.1;36774;105188;0.06753552600574889;BAFU & BFS
2020;PM10;10.299999999999999;55138;160326;0.10293665382360816;BAFU & BFS
2020;PM10;10.5;61679;222005;0.14253740399005857;BAFU & BFS
2020;PM10;10.7;72459;294464;0.18905940915082364;BAFU & BFS
2020;PM10;10.9;92522;386986;0.24846278156121168;BAFU & BFS
2020;PM10;11.1;116797;503783;0.3234518186271646;BAFU & BFS
2020;PM10;11.299999999999999;135333;639116;0.4103418188261988;BAFU & BFS
2020;PM10;11.5;142796;781912;0.5020234077100726;BAFU & BFS
2020;PM10;11.7;144228;926140;0.5946244063482932;BAFU & BFS
2020;PM10;11.9;139977;1066117;0.6844960677897762;BAFU & BFS
2020;PM10;12.1;111466;1177583;0.7560623580677243;BAFU & BFS
2020;PM10;12.299999999999999;99947;1277530;0.820232921418074;BAFU & BFS
2020;PM10;12.5;79957;1357487;0.871568986870803;BAFU & BFS
2020;PM10;12.7;49843;1407330;0.9035704815536998;BAFU & BFS
2020;PM10;12.9;44553;1451883;0.93217555333122315;BAFU & BFS
2020;PM10;13.1;34541;1486424;0.9543524613793329;BAFU & BFS
2020;PM10;13.299999999999999;24613;1511037;0.9701551375551277;BAFU & BFS
2020;PM10;13.5;15750;1526787;0.9802673607611069;BAFU & BFS
2020;PM10;13.7;8919;1535706;0.9859937683023214;BAFU & BFS
2020;PM10;13.9;6144;1541850;0.9899384984215301;BAFU & BFS
2020;PM10;14.1;3333;1545183;0.9920784374656907;BAFU & BFS
2020;PM10;14.299999999999999;3722;1548905;0.994468132371891;BAFU & BFS
2020;PM10;14.5;2163;1551068;0.9958568776921788;BAFU & BFS
2020;PM10;14.7;1194;1552262;0.9966234805180797;BAFU & BFS
2020;PM10;14.9;1107;1553369;0.9973342253491285;BAFU & BFS
2020;PM10;15.1;656;1554025;0.9977554074712315;BAFU & BFS
2020;PM10;15.299999999999999;469;1554494;0.9980565270066984;BAFU & BFS
2020;PM10;15.5;520;1555014;0.9983903908839752;BAFU & BFS
2020;PM10;15.7;1175;1556189;0.9991447948374372;BAFU & BFS
2020;PM10;15.9;444;1556633;0.9994298632249581;BAFU & BFS
2020;PM10;16.1;182;1556815;0.999546715582005;BAFU & BFS
2020;PM10;16.3;48;1556863;0.9995775337860613;BAFU & BFS
2020;PM10;16.5;122;1556985;0.9996558633880378;BAFU & BFS
2020;PM10;16.700000000000003;110;1557095;0.9997264884390001;BAFU & BFS
2020;PM10;16.900000000000002;231;1557326;0.9998748010460212;BAFU & BFS
2020;PM10;17.3;6;1557332;0.9998786533215283;BAFU & BFS
2020;PM10;17.5;186;1557518;0.9999980738622465;BAFU & BFS
2020;PM10;17.700000000000003;3;1557521;1;BAFU & BFS
2020;PM2.5;5.5;10;10;6.420459178399521e-6;BAFU & BFS
2020;PM2.5;5.699999999999999;8;18;1.1556826521119137e-5;BAFU & BFS
2020;PM2.5;5.8999999999999995;35;53;3.402843364551746e-5;BAFU & BFS
2020;PM2.5;6.1;150;203;1.3033532132151028e-4;BAFU & BFS
2020;PM2.5;6.3;431;634;4.070571119105296e-4;BAFU & BFS
2020;PM2.5;6.5;743;1377;8.84097228865614e-4;BAFU & BFS
2020;PM2.5;6.699999999999999;1229;2606;0.0016731716618909151;BAFU & BFS
2020;PM2.5;6.8999999999999995;3482;6088;0.003908775547809628;BAFU & BFS
2020;PM2.5;7.1;8181;14269;0.009161353201658276;BAFU & BFS
2020;PM2.5;7.3;27035;41304;0.02651906459046138;BAFU & BFS
2020;PM2.5;7.5;59545;100849;0.06474968876824133;BAFU & BFS
2020;PM2.5;7.699999999999999;101724;202573;0.1300611677145926;BAFU & BFS
2020;PM2.5;7.8999999999999995;162191;364764;0.2341952371749723;BAFU & BFS
2020;PM2.5;8.1;191300;556064;0.35701862125775513;BAFU & BFS
2020;PM2.5;8.299999999999999;247644;803708;0.5160174405353122;BAFU & BFS
2020;PM2.5;8.5;238889;1042597;0.6693951478021806;BAFU & BFS
2020;PM2.5;8.7;201758;1244355;0.7989330480937336;BAFU & BFS
2020;PM2.5;8.9;142149;1386504;0.8901992332687649;BAFU & BFS
2020;PM2.5;9.1;102281;1488785;0.955868331791353;BAFU & BFS
2020;PM2.5;9.299999999999999;41012;1529797;0.9821999189738052;BAFU & BFS
2020;PM2.5;9.5;12375;1542172;0.9901452372070746;BAFU & BFS
2020;PM2.5;9.7;6662;1548834;0.9944225471117243;BAFU & BFS
2020;PM2.5;9.9;3295;1552129;0.996538088411007;BAFU & BFS
2020;PM2.5;10.1;1879;1554008;0.9977444926906283;BAFU & BFS
2020;PM2.5;10.299999999999999;956;1554964;0.9983582885880833;BAFU & BFS
2020;PM2.5;10.5;1265;1556229;0.9991704766741508;BAFU & BFS
2020;PM2.5;10.7;650;1556879;0.9995878065207467;BAFU & BFS
2020;PM2.5;10.9;79;1556958;0.9996385281482562;BAFU & BFS
2020;PM2.5;11.1;367;1557325;0.9998741590001033;BAFU & BFS
2020;PM2.5;11.299999999999999;196;1557521;1;BAFU & BFS
2021;NO2;4.5;9;9;5.736978652064993e-6;BAFU & BFS
2021;NO2;5.5;34;43;2.7410009115421637e-5;BAFU & BFS
2021;NO2;6.5;485;528;3.365694142544796e-4;BAFU & BFS
2021;NO2;7.5;2107;2635;0.0016796598609101398;BAFU & BFS
2021;NO2;8.5;4849;7484;0.004770616470228268;BAFU & BFS
2021;NO2;9.5;19970;27454;0.017500334657088036;BAFU & BFS
2021;NO2;10.5;65189;92643;0.05905454591813969;BAFU & BFS
