year;site_short;site;siteclass;ecosystem_category;critical_load_min;critical_load_single;critical_load_max;estimate;parameter;value;unit;source
2020;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NO2-N Gasdep.;2.70253236521739;kg-N/ha/a;OSTLUFT
2020;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;2.71857417442018;kg-N/ha/a;OSTLUFT
2020;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Interzeption;0.538801246403491;kg-N/ha/a;OSTLUFT
2022;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;0.741881440425707;kg-N/ha/a;OSTLUFT
2022;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;N-Deposition;27.7489873918708;kg-N/ha/a;OSTLUFT
2022;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NH3-N Gasdep.;14.4260240180028;kg-N/ha/a;OSTLUFT
2022;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;5.80827306000079;kg-N/ha/a;OSTLUFT
2022;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Interzeption;0.784667495349105;kg-N/ha/a;OSTLUFT
2022;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NO2-N Gasdep.;2.46570386086957;kg-N/ha/a;OSTLUFT
2022;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;2.91035394334574;kg-N/ha/a;OSTLUFT
2022;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Interzeption;0.612083573877097;kg-N/ha/a;OSTLUFT
2021;WAB;Wasterkingen_Büelhalden;mittel;Trockenrasen;15;15;25;geschätzt;HNO3-N Gasdep.;0.724956250544923;kg-N/ha/a;OSTLUFT
2021;WAB;Wasterkingen_Büelhalden;mittel;Trockenrasen;15;15;25;geschätzt;N-Deposition;15.2876238025867;kg-N/ha/a;OSTLUFT
2021;WAB;Wasterkingen_Büelhalden;mittel;Trockenrasen;15;15;25;geschätzt;NH3-N Gasdep.;4.9544138859961;kg-N/ha/a;OSTLUFT
2021;WAB;Wasterkingen_Büelhalden;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Gravitationsdep.;5.22851262557052;kg-N/ha/a;OSTLUFT
2021;WAB;Wasterkingen_Büelhalden;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Interzeption;0.273410993485594;kg-N/ha/a;OSTLUFT
2021;WAB;Wasterkingen_Büelhalden;mittel;Trockenrasen;15;15;25;geschätzt;NO2-N Gasdep.;1.30495625217391;kg-N/ha/a;OSTLUFT
2021;WAB;Wasterkingen_Büelhalden;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Gravitationsdep.;2.59912144479134;kg-N/ha/a;OSTLUFT
2021;WAB;Wasterkingen_Büelhalden;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Interzeption;0.202252350024314;kg-N/ha/a;OSTLUFT
2021;WAB_Wald;Wasterkingen_Büelhalden_Wald;mittel;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;0.724956250544923;kg-N/ha/a;OSTLUFT
2021;WAB_Wald;Wasterkingen_Büelhalden_Wald;mittel;Wald;5;10;20;geschätzt;N-Deposition;23.2833783493239;kg-N/ha/a;OSTLUFT
2021;WAB_Wald;Wasterkingen_Büelhalden_Wald;mittel;Wald;5;10;20;geschätzt;NH3-N Gasdep.;10.7345634196582;kg-N/ha/a;OSTLUFT
2021;WAB_Wald;Wasterkingen_Büelhalden_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;5.22851262557052;kg-N/ha/a;OSTLUFT
2021;WAB_Wald;Wasterkingen_Büelhalden_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Interzeption;0.546821986971189;kg-N/ha/a;OSTLUFT
2021;WAB_Wald;Wasterkingen_Büelhalden_Wald;mittel;Wald;5;10;20;geschätzt;NO2-N Gasdep.;3.04489792173913;kg-N/ha/a;OSTLUFT
2021;WAB_Wald;Wasterkingen_Büelhalden_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;2.59912144479134;kg-N/ha/a;OSTLUFT
2021;WAB_Wald;Wasterkingen_Büelhalden_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Interzeption;0.404504700048629;kg-N/ha/a;OSTLUFT
2021;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;HNO3-N Gasdep.;0.906985013195008;kg-N/ha/a;OSTLUFT
2021;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;N-Deposition;17.0177217886701;kg-N/ha/a;OSTLUFT
2021;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NH3-N Gasdep.;5.46684824425963;kg-N/ha/a;OSTLUFT
2021;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Gravitationsdep.;5.28619267678746;kg-N/ha/a;OSTLUFT
2021;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Interzeption;0.406605510856257;kg-N/ha/a;OSTLUFT
2021;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NO2-N Gasdep.;1.84291927826087;kg-N/ha/a;OSTLUFT
2021;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Gravitationsdep.;2.80458085461099;kg-N/ha/a;OSTLUFT
2021;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Interzeption;0.303590210699835;kg-N/ha/a;OSTLUFT
2022;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;HNO3-N Gasdep.;1.04403067305091;kg-N/ha/a;OSTLUFT
2022;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;N-Deposition;17.2326047134646;kg-N/ha/a;OSTLUFT
2022;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NH3-N Gasdep.;6.02753146974449;kg-N/ha/a;OSTLUFT
2022;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Gravitationsdep.;5.200267358939;kg-N/ha/a;OSTLUFT
2022;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Interzeption;0.371903375245045;kg-N/ha/a;OSTLUFT
2022;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NO2-N Gasdep.;1.73854197391304;kg-N/ha/a;OSTLUFT
2022;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Gravitationsdep.;2.55889819734006;kg-N/ha/a;OSTLUFT
2022;WIH;Winterthur_Hoh Wülflingen;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Interzeption;0.291431665232084;kg-N/ha/a;OSTLUFT
2021;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;0.906985013195008;kg-N/ha/a;OSTLUFT
2021;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;N-Deposition;26.5631328328769;kg-N/ha/a;OSTLUFT
2021;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NH3-N Gasdep.;11.8448378625625;kg-N/ha/a;OSTLUFT
2021;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;5.28619267678746;kg-N/ha/a;OSTLUFT
2021;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Interzeption;0.813211021712513;kg-N/ha/a;OSTLUFT
2021;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NO2-N Gasdep.;4.3001449826087;kg-N/ha/a;OSTLUFT
2021;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;2.80458085461099;kg-N/ha/a;OSTLUFT
2021;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Interzeption;0.60718042139967;kg-N/ha/a;OSTLUFT
2022;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;1.04403067305091;kg-N/ha/a;OSTLUFT
2022;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;N-Deposition;27.2461157671944;kg-N/ha/a;OSTLUFT
2022;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NH3-N Gasdep.;13.0596515177797;kg-N/ha/a;OSTLUFT
2022;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;5.200267358939;kg-N/ha/a;OSTLUFT
2022;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Interzeption;0.743806750490089;kg-N/ha/a;OSTLUFT
2022;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NO2-N Gasdep.;4.05659793913043;kg-N/ha/a;OSTLUFT
2022;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;2.55889819734006;kg-N/ha/a;OSTLUFT
2022;WIH_Wald;Winterthur_Hoh Wülflingen_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Interzeption;0.582863330464167;kg-N/ha/a;OSTLUFT
