starttime;site;parameter;interval;unit;value;site_long;x;y;masl;source;siteclass
2019-01-01 00:00:00;8000_0400;NO2;y1;µg/m3;29.55;Zürich - Franklinplatz;2683421;1251580;445;OSTLUFT;städtisch - verkehrsbelastet
2020-01-01 00:00:00;8000_0400;NO2;y1;µg/m3;24.41;Zürich - Franklinplatz;2683421;1251580;445;OSTLUFT;städtisch - verkehrsbelastet
2021-01-01 00:00:00;8000_0400;NO2;y1;µg/m3;22.76;Zürich - Franklinplatz;2683421;1251580;445;OSTLUFT;städtisch - verkehrsbelastet
2022-01-01 00:00:00;8000_0400;NO2;y1;µg/m3;23.26;Zürich - Franklinplatz;2683421;1251580;445;OSTLUFT;städtisch - verkehrsbelastet
2007-01-01 00:00:00;8000_0790;NO2;y1;µg/m3;61.48717675;Zürich - Rosengartenstrasse Einfahrt;2682093;1249943;430;OSTLUFT;städtisch - verkehrsbelastet
2008-01-01 00:00:00;8000_0790;NO2;y1;µg/m3;57.46559457;Zürich - Rosengartenstrasse Einfahrt;2682093;1249943;430;OSTLUFT;städtisch - verkehrsbelastet
2009-01-01 00:00:00;8000_0790;NO2;y1;µg/m3;59.11;Zürich - Rosengartenstrasse Einfahrt;2682093;1249943;430;OSTLUFT;städtisch - verkehrsbelastet
2010-01-01 00:00:00;8000_0790;NO2;y1;µg/m3;54.96;Zürich - Rosengartenstrasse Einfahrt;2682093;1249943;430;OSTLUFT;städtisch - verkehrsbelastet
2011-01-01 00:00:00;8000_0790;NO2;y1;µg/m3;55.38219045;Zürich - Rosengartenstrasse Einfahrt;2682093;1249943;430;OSTLUFT;städtisch - verkehrsbelastet
2012-01-01 00:00:00;8000_0790;NO2;y1;µg/m3;55.07;Zürich - Rosengartenstrasse Einfahrt;2682093;1249943;430;OSTLUFT;städtisch - verkehrsbelastet
2013-01-01 00:00:00;8000_0790;NO2;y1;µg/m3;59.24;Zürich - Rosengartenstrasse Einfahrt;2682093;1249943;430;OSTLUFT;städtisch - verkehrsbelastet
2014-01-01 00:00:00;8000_0790;NO2;y1;µg/m3;56.72;Zürich - Rosengartenstrasse Einfahrt;2682093;1249943;430;OSTLUFT;städtisch - verkehrsbelastet
2015-01-01 00:00:00;8000_0790;NO2;y1;µg/m3;58.89;Zürich - Rosengartenstrasse Einfahrt;2682093;1249943;430;OSTLUFT;städtisch - verkehrsbelastet
2016-01-01 00:00:00;8000_0790;NO2;y1;µg/m3;56.4;Zürich - Rosengartenstrasse Einfahrt;2682093;1249943;430;OSTLUFT;städtisch - verkehrsbelastet
